model_type,target,n_test_pos,pos_rate,roc_auc,pr_auc,precision,recall,f1,accuracy
nogate_bce,aortic_peripheral_vascular,408,0.016463563,0.8781407020016507,0.0874706350957839,0.0,0.0,0.0,0.9835364377370672
nogate_bce,pe_dvt_venous_thromboembolism,327,0.013195061,0.8424805718798242,0.069153118469882,0.0,0.0,0.0,0.9868049390686788
nogate_bce,unstable_angina_ac_ischemia,106,0.004277298,0.9014281694534756,0.0568189607246357,0.0,0.0,0.0,0.9957227019611008
nogate_bce,pericardial_disease_tamponade,108,0.004358002,0.8584906439226775,0.0320211015727687,0.0,0.0,0.0,0.9956419982245178
nogate_bce_weighted,hypertension_crisis,5872,0.23694617,0.892957773052333,0.6630771695304641,0.5123959031300852,0.9116144414168936,0.6560451008027453,0.7735049632797999
nogate_bce_weighted,afib_aflutter,1834,0.07400533,0.9245636951894844,0.6076061923460698,0.6532051282051282,0.5556161395856052,0.6004714201532115,0.9452828665967234
nogate_bce_weighted,chronic_ischemic_disease,1980,0.079896696,0.8692863309881554,0.3569322525042039,0.3151551672190418,0.5282828282828282,0.394791470088696,0.8705915583891534
nogate_bce_weighted,heart_failure_acute,993,0.040069405,0.921087085829314,0.3478660035248119,0.4593301435406698,0.2900302114803625,0.3555555555555555,0.957872649503672
nogate_bce_weighted,ami_stemi,55,0.0022193529,0.9057011658216818,0.1918994439971026,0.1910112359550561,0.3090909090909091,0.2361111111111111,0.9955612944879348
nogate_bce_weighted,brady_heart_block_conduction,380,0.01533371,0.903376017496409,0.184358970815426,0.2658227848101265,0.1657894736842105,0.2042139384116693,0.9801872326688724
nogate_bce_weighted,heart_failure_chronic,700,0.028246308,0.8985732971869923,0.1651200647179932,0.2083333333333333,0.0071428571428571,0.0138121546961325,0.9711887660398676
nogate_bce_weighted,valvular_endocardial_disease,622,0.025098862,0.8844756819488511,0.1601858021039179,0.1891891891891892,0.0112540192926045,0.0212443095599393,0.9739730449519812
nogate_bce_weighted,cardiomyopathy_myocarditis,280,0.011298523,0.9064822696689482,0.1477950971359879,0.2578616352201258,0.1464285714285714,0.1867881548974943,0.985594383019934
nogate_bce_weighted,ventricular_arrhythmias_arrest,174,0.007021225,0.8949834555251633,0.1346552427264218,0.2738095238095238,0.132183908045977,0.1782945736434108,0.9914454039222016
nogate_bce_weighted,ami_nstemi,304,0.012266968,0.8692639147505171,0.1295843801436223,0.3939393939393939,0.0427631578947368,0.0771513353115727,0.9874505689613428
nogate_bce_weighted,stroke_tia,359,0.01448632,0.8269629625574413,0.126129638774039,0.236,0.1643454038997214,0.1937602627257799,0.9801872326688724
nogate_bce_weighted,supraventricular_tachyarrhythmias,164,0.0066177063,0.8241515726149219,0.0868431185341699,0.2363636363636363,0.0792682926829268,0.1187214611872146,0.9922120894197402
nogate_bce_weighted,aortic_peripheral_vascular,408,0.016463563,0.828161627948135,0.0581725422177495,0.0,0.0,0.0,0.9835364377370672
nogate_bce_weighted,pe_dvt_venous_thromboembolism,327,0.013195061,0.7546654061601006,0.0439234230882218,0.0,0.0,0.0,0.9868049390686788
nogate_bce_weighted,unstable_angina_ac_ischemia,106,0.004277298,0.8576768122413652,0.0271897582041484,0.0,0.0,0.0,0.9957227019611008
nogate_bce_weighted,pericardial_disease_tamponade,108,0.004358002,0.7816989093332612,0.0177279795811373,0.0458015267175572,0.0555555555555555,0.0502092050209205,0.9908401258978292
nogate_focal,hypertension_crisis,5872,0.23694617,0.9245222151536678,0.7476909267562781,0.8151260504201681,0.2808242506811989,0.4177327422419252,0.8145024614639658
nogate_focal,afib_aflutter,1834,0.07400533,0.946872073298714,0.6929493564913576,0.8787446504992867,0.3358778625954198,0.4859960552268244,0.947421515616173
nogate_focal,chronic_ischemic_disease,1980,0.079896696,0.9077798974748804,0.4450868019778687,0.8333333333333334,0.0202020202020202,0.039447731755424,0.9213945605681544
nogate_focal,heart_failure_acute,993,0.040069405,0.9405769767497288,0.4334341132392273,0.9,0.0090634441087613,0.0179461615154536,0.9602534097328708
nogate_focal,brady_heart_block_conduction,380,0.01533371,0.9179714561791744,0.2338553200904473,0.0,0.0,0.0,0.9846662900492292
nogate_focal,ami_stemi,55,0.0022193529,0.9385125571237918,0.2175578364211352,0.0,0.0,0.0,0.9977806472439674
nogate_focal,stroke_tia,359,0.01448632,0.8905276397641978,0.2085971850301728,0.0,0.0,0.0,0.9855136792833508
nogate_focal,heart_failure_chronic,700,0.028246308,0.9180307164805962,0.2017861399900423,0.0,0.0,0.0,0.9717536921959486
nogate_focal,valvular_endocardial_disease,622,0.025098862,0.9076041489214456,0.2014488630012341,0.0,0.0,0.0,0.9749011379226858
nogate_focal,cardiomyopathy_myocarditis,280,0.011298523,0.9253262124374686,0.188680963347144,0.0,0.0,0.0,0.9887014768783796
nogate_focal,ventricular_arrhythmias_arrest,174,0.007021225,0.9344470726275352,0.1693380114992682,0.0,0.0,0.0,0.9929787749172788
nogate_focal,ami_nstemi,304,0.012266968,0.9089729741206928,0.1540112243124628,0.0,0.0,0.0,0.9877330320393836
nogate_focal,supraventricular_tachyarrhythmias,164,0.0066177063,0.8788210688589947,0.1168088545311304,1.0,0.0060975609756097,0.0121212121212121,0.9934226454684852
